,dateTime,level,seconds,participant_id
174,2019-11-09T00:58:00.000,wake,60,p01
175,2019-11-09T01:08:30.000,wake,30,p01
176,2019-11-09T01:19:00.000,wake,30,p01
177,2019-11-09T01:59:00.000,wake,60,p01
178,2019-11-09T02:18:00.000,wake,30,p01
179,2019-11-09T03:47:00.000,wake,60,p01
180,2019-11-09T04:26:00.000,wake,60,p01
181,2019-11-09T04:37:30.000,wake,120,p01
182,2019-11-09T05:06:00.000,wake,60,p01
183,2019-11-09T05:10:00.000,wake,60,p01
184,2019-11-09T05:55:30.000,wake,30,p01
185,2019-11-09T06:00:00.000,wake,30,p01
186,2019-11-09T06:12:00.000,wake,90,p01
187,2019-11-09T06:46:30.000,wake,60,p01
188,2019-11-09T06:52:30.000,wake,30,p01
189,2019-11-10T00:16:00.000,wake,30,p01
190,2019-11-10T00:51:00.000,wake,90,p01
191,2019-11-10T01:14:30.000,wake,60,p01
192,2019-11-10T01:37:00.000,wake,150,p01
193,2019-11-10T01:41:00.000,wake,30,p01
194,2019-11-10T02:53:30.000,wake,90,p01
195,2019-11-10T03:07:00.000,wake,30,p01
196,2019-11-10T03:22:00.000,wake,90,p01
197,2019-11-10T03:28:30.000,wake,180,p01
198,2019-11-10T03:34:30.000,wake,30,p01
199,2019-11-10T04:31:00.000,wake,60,p01
200,2019-11-10T04:38:00.000,wake,60,p01
201,2019-11-10T04:42:00.000,wake,60,p01
202,2019-11-10T04:57:30.000,wake,30,p01
203,2019-11-10T05:03:00.000,wake,60,p01
204,2019-11-10T05:07:00.000,wake,60,p01
205,2019-11-10T05:12:00.000,wake,30,p01
206,2019-11-10T05:45:30.000,wake,60,p01
207,2019-11-10T05:48:30.000,wake,60,p01
208,2019-11-10T05:54:30.000,wake,30,p01
209,2019-11-10T06:04:30.000,wake,30,p01
210,2019-11-10T06:33:30.000,wake,60,p01
211,2019-11-10T06:41:00.000,wake,150,p01
212,2019-11-10T07:03:00.000,wake,120,p01
213,2019-11-10T07:08:00.000,wake,60,p01
214,2019-11-10T07:12:00.000,wake,60,p01
215,2019-11-10T07:17:30.000,wake,30,p01
216,2019-11-11T00:09:00.000,wake,120,p01
217,2019-11-11T00:38:00.000,wake,60,p01
218,2019-11-11T02:02:30.000,wake,60,p01
219,2019-11-11T02:06:00.000,wake,60,p01
220,2019-11-11T02:45:30.000,wake,30,p01
221,2019-11-11T02:50:30.000,wake,30,p01
222,2019-11-11T02:57:30.000,wake,30,p01
223,2019-11-11T03:01:30.000,wake,120,p01
224,2019-11-11T03:33:30.000,wake,30,p01
225,2019-11-11T03:43:30.000,wake,30,p01
226,2019-11-11T03:53:00.000,wake,30,p01
227,2019-11-11T03:58:30.000,wake,30,p01
228,2019-11-11T04:16:30.000,wake,30,p01
229,2019-11-11T04:24:30.000,wake,120,p01
230,2019-11-11T04:47:00.000,wake,30,p01
231,2019-11-11T04:54:00.000,wake,30,p01
232,2019-11-11T05:09:30.000,wake,30,p01
233,2019-11-11T05:13:00.000,wake,30,p01
234,2019-11-11T05:48:30.000,wake,90,p01
235,2019-11-11T23:19:00.000,wake,150,p01
236,2019-11-11T23:26:30.000,wake,60,p01
237,2019-11-11T23:30:00.000,wake,30,p01
238,2019-11-12T00:29:00.000,wake,150,p01
239,2019-11-12T00:48:00.000,wake,180,p01
240,2019-11-12T01:52:30.000,wake,60,p01
241,2019-11-12T02:03:00.000,wake,30,p01
242,2019-11-12T02:06:00.000,wake,60,p01
243,2019-11-12T02:39:30.000,wake,30,p01
244,2019-11-12T02:47:30.000,wake,60,p01
245,2019-11-12T03:08:00.000,wake,150,p01
246,2019-11-12T03:20:00.000,wake,30,p01
247,2019-11-12T03:29:00.000,wake,90,p01
248,2019-11-12T03:48:00.000,wake,180,p01
249,2019-11-12T04:29:00.000,wake,30,p01
250,2019-11-12T05:06:30.000,wake,30,p01
251,2019-11-12T05:24:30.000,wake,60,p01
252,2019-11-12T05:36:30.000,wake,60,p01
253,2019-11-12T05:54:30.000,wake,30,p01
254,2019-11-12T05:59:30.000,wake,30,p01
255,2019-11-12T06:03:00.000,wake,30,p01
256,2019-11-13T00:28:00.000,wake,120,p01
257,2019-11-13T01:30:30.000,wake,30,p01
258,2019-11-13T01:47:00.000,wake,30,p01
259,2019-11-13T02:11:30.000,wake,30,p01
260,2019-11-13T02:42:00.000,wake,90,p01
261,2019-11-13T02:47:00.000,wake,60,p01
262,2019-11-13T03:46:30.000,wake,60,p01
263,2019-11-13T03:50:00.000,wake,60,p01
264,2019-11-13T03:54:30.000,wake,60,p01
265,2019-11-13T03:59:00.000,wake,150,p01
266,2019-11-13T04:04:00.000,wake,60,p01
267,2019-11-13T04:12:30.000,wake,60,p01
268,2019-11-13T05:02:30.000,wake,90,p01
269,2019-11-13T05:43:30.000,wake,30,p01
270,2019-11-13T05:59:00.000,wake,90,p01
271,2019-11-14T01:10:00.000,wake,30,p01
272,2019-11-14T01:14:00.000,wake,30,p01
273,2019-11-14T01:16:00.000,wake,30,p01
274,2019-11-14T01:20:00.000,wake,30,p01
275,2019-11-14T01:27:00.000,wake,30,p01
276,2019-11-14T02:45:30.000,wake,60,p01
277,2019-11-14T04:01:30.000,wake,30,p01
278,2019-11-14T04:05:30.000,wake,60,p01
279,2019-11-14T04:57:30.000,wake,30,p01
280,2019-11-14T05:12:30.000,wake,90,p01
281,2019-11-14T05:46:00.000,wake,90,p01
282,2019-11-14T05:51:00.000,wake,60,p01
283,2019-11-14T05:56:30.000,wake,30,p01
284,2019-11-14T05:59:00.000,wake,60,p01
285,2019-11-15T00:35:00.000,wake,60,p01
286,2019-11-15T01:07:30.000,wake,60,p01
287,2019-11-15T01:34:00.000,wake,30,p01
288,2019-11-15T01:37:00.000,wake,120,p01
289,2019-11-15T01:41:00.000,wake,60,p01
290,2019-11-15T03:54:00.000,wake,30,p01
291,2019-11-15T04:22:00.000,wake,30,p01
292,2019-11-15T04:34:30.000,wake,30,p01
293,2019-11-15T04:46:30.000,wake,30,p01
294,2019-11-15T04:55:30.000,wake,90,p01
295,2019-11-15T04:59:00.000,wake,60,p01
296,2019-11-15T05:20:30.000,wake,30,p01
297,2019-11-15T06:08:30.000,wake,30,p01
298,2019-11-15T06:14:30.000,wake,60,p01
299,2019-11-15T06:25:00.000,wake,30,p01
300,2019-11-16T00:59:30.000,wake,30,p01
301,2019-11-16T01:47:30.000,wake,60,p01
302,2019-11-16T01:52:00.000,wake,90,p01
303,2019-11-16T01:58:00.000,wake,30,p01
304,2019-11-16T02:28:00.000,wake,30,p01
305,2019-11-16T03:18:30.000,wake,30,p01
306,2019-11-16T03:21:00.000,wake,30,p01
307,2019-11-16T03:27:00.000,wake,180,p01
308,2019-11-16T03:31:30.000,wake,30,p01
309,2019-11-16T03:50:30.000,wake,30,p01
310,2019-11-16T04:12:00.000,wake,30,p01
311,2019-11-16T04:15:30.000,wake,90,p01
312,2019-11-16T04:32:00.000,wake,30,p01
313,2019-11-16T04:54:30.000,wake,60,p01
314,2019-11-16T05:50:00.000,wake,90,p01
315,2019-11-17T00:30:00.000,wake,180,p01
316,2019-11-17T00:41:00.000,wake,90,p01
317,2019-11-17T00:47:30.000,wake,90,p01
318,2019-11-17T02:54:30.000,wake,120,p01
319,2019-11-17T02:58:00.000,wake,30,p01
320,2019-11-17T03:27:30.000,wake,30,p01
321,2019-11-17T03:38:00.000,wake,30,p01
322,2019-11-17T03:40:30.000,wake,60,p01
323,2019-11-17T03:45:00.000,wake,30,p01
324,2019-11-17T03:48:30.000,wake,30,p01
325,2019-11-17T04:02:00.000,wake,90,p01
326,2019-11-17T04:15:00.000,wake,30,p01
327,2019-11-17T04:36:00.000,wake,60,p01
328,2019-11-17T04:48:00.000,wake,60,p01
329,2019-11-17T04:52:00.000,wake,60,p01
330,2019-11-17T05:08:00.000,wake,120,p01
331,2019-11-17T05:24:00.000,wake,30,p01
332,2019-11-17T05:46:00.000,wake,60,p01
333,2019-11-17T06:37:30.000,wake,60,p01
334,2019-11-18T01:19:00.000,wake,60,p01
335,2019-11-18T01:22:00.000,wake,30,p01
336,2019-11-18T02:24:30.000,wake,30,p01
337,2019-11-18T02:27:00.000,wake,90,p01
338,2019-11-18T02:40:00.000,wake,60,p01
339,2019-11-18T02:49:30.000,wake,30,p01
340,2019-11-18T03:28:30.000,wake,180,p01
341,2019-11-18T03:35:30.000,wake,30,p01
342,2019-11-18T03:48:30.000,wake,60,p01
343,2019-11-18T04:36:30.000,wake,60,p01
344,2019-11-18T04:49:00.000,wake,60,p01
345,2019-11-18T04:53:00.000,wake,60,p01
346,2019-11-18T05:08:30.000,wake,150,p01
347,2019-11-18T05:48:00.000,wake,30,p01
348,2019-11-18T06:00:00.000,wake,150,p01
349,2019-11-18T06:25:30.000,wake,30,p01
350,2019-11-19T00:25:30.000,wake,30,p01
351,2019-11-19T00:48:00.000,wake,60,p01
352,2019-11-19T01:13:00.000,wake,60,p01
353,2019-11-19T01:22:00.000,wake,30,p01
354,2019-11-19T01:57:00.000,wake,30,p01
355,2019-11-19T01:59:00.000,wake,60,p01
356,2019-11-19T02:40:30.000,wake,30,p01
357,2019-11-19T02:54:30.000,wake,30,p01
358,2019-11-19T03:08:00.000,wake,30,p01
359,2019-11-19T03:10:30.000,wake,30,p01
360,2019-11-19T03:18:00.000,wake,30,p01
361,2019-11-19T04:10:30.000,wake,150,p01
362,2019-11-19T04:34:00.000,wake,30,p01
363,2019-11-19T04:46:00.000,wake,30,p01
364,2019-11-19T04:50:30.000,wake,90,p01
365,2019-11-19T04:55:30.000,wake,60,p01
366,2019-11-19T05:04:00.000,wake,60,p01
367,2019-11-19T05:06:30.000,wake,30,p01
368,2019-11-19T05:33:30.000,wake,30,p01
369,2019-11-19T05:45:00.000,wake,180,p01
370,2019-11-19T05:49:30.000,wake,30,p01
371,2019-11-19T05:53:00.000,wake,30,p01
372,2019-11-19T06:04:00.000,wake,60,p01
373,2019-11-19T23:41:30.000,wake,60,p01
374,2019-11-20T00:43:30.000,wake,30,p01
375,2019-11-20T00:58:00.000,wake,30,p01
376,2019-11-20T01:07:00.000,wake,30,p01
377,2019-11-20T01:31:30.000,wake,30,p01
378,2019-11-20T01:42:30.000,wake,30,p01
379,2019-11-20T02:15:00.000,wake,120,p01
380,2019-11-20T02:21:30.000,wake,30,p01
381,2019-11-20T02:44:30.000,wake,30,p01
382,2019-11-20T03:00:30.000,wake,30,p01
383,2019-11-20T03:16:30.000,wake,30,p01
384,2019-11-20T03:35:30.000,wake,30,p01
385,2019-11-20T04:00:00.000,wake,30,p01
386,2019-11-20T04:25:30.000,wake,30,p01
387,2019-11-20T05:04:00.000,wake,30,p01
388,2019-11-20T05:43:30.000,wake,90,p01
389,2019-11-20T06:00:00.000,wake,30,p01
390,2019-11-20T06:02:30.000,wake,30,p01
391,2019-11-20T06:04:30.000,wake,30,p01
392,2019-11-20T06:14:30.000,wake,120,p01
393,2019-11-20T06:19:00.000,wake,60,p01
394,2019-11-21T00:50:30.000,wake,60,p01
395,2019-11-21T01:29:00.000,wake,30,p01
396,2019-11-21T01:45:30.000,wake,180,p01
397,2019-11-21T01:51:00.000,wake,60,p01
398,2019-11-21T01:58:30.000,wake,60,p01
399,2019-11-21T02:01:30.000,wake,90,p01
400,2019-11-21T02:06:00.000,wake,60,p01
401,2019-11-21T02:59:30.000,wake,30,p01
402,2019-11-21T03:04:00.000,wake,30,p01
403,2019-11-21T03:06:00.000,wake,30,p01
404,2019-11-21T03:55:00.000,wake,90,p01
405,2019-11-21T04:01:00.000,wake,60,p01
406,2019-11-21T04:11:00.000,wake,30,p01
407,2019-11-21T04:13:00.000,wake,30,p01
408,2019-11-21T04:29:30.000,wake,30,p01
409,2019-11-21T05:07:30.000,wake,30,p01
410,2019-11-21T05:37:30.000,wake,30,p01
411,2019-11-21T05:40:00.000,wake,30,p01
412,2019-11-21T05:49:00.000,wake,90,p01
413,2019-11-21T05:59:30.000,wake,30,p01
414,2019-11-21T06:07:00.000,wake,30,p01
415,2019-11-22T01:22:00.000,wake,60,p01
416,2019-11-22T01:24:30.000,wake,30,p01
417,2019-11-22T01:26:30.000,wake,90,p01
418,2019-11-22T01:40:30.000,wake,30,p01
419,2019-11-22T01:46:30.000,wake,60,p01
420,2019-11-22T02:40:00.000,wake,30,p01
421,2019-11-22T02:55:30.000,wake,30,p01
422,2019-11-22T03:07:30.000,wake,30,p01
423,2019-11-22T03:15:30.000,wake,60,p01
424,2019-11-22T03:33:30.000,wake,90,p01
425,2019-11-22T04:21:00.000,wake,30,p01
426,2019-11-22T04:29:30.000,wake,30,p01
427,2019-11-22T04:37:00.000,wake,30,p01
428,2019-11-22T04:39:00.000,wake,30,p01
429,2019-11-22T04:47:00.000,wake,30,p01
430,2019-11-22T04:50:00.000,wake,30,p01
431,2019-11-22T05:10:00.000,wake,60,p01
432,2019-11-22T05:41:00.000,wake,30,p01
433,2019-11-22T05:50:00.000,wake,30,p01
434,2019-11-22T05:52:30.000,wake,60,p01
435,2019-11-22T06:14:00.000,wake,90,p01
436,2019-11-22T06:20:30.000,wake,30,p01
437,2019-11-23T00:38:30.000,wake,30,p01
438,2019-11-23T01:06:00.000,wake,90,p01
439,2019-11-23T01:12:00.000,wake,30,p01
440,2019-11-23T01:23:00.000,wake,90,p01
441,2019-11-23T02:31:00.000,wake,30,p01
442,2019-11-23T02:34:30.000,wake,30,p01
443,2019-11-23T03:00:00.000,wake,60,p01
444,2019-11-23T03:27:30.000,wake,60,p01
445,2019-11-23T03:42:00.000,wake,60,p01
446,2019-11-23T03:45:00.000,wake,30,p01
447,2019-11-23T03:55:00.000,wake,30,p01
448,2019-11-23T04:11:00.000,wake,30,p01
449,2019-11-23T04:18:00.000,wake,30,p01
450,2019-11-23T04:27:30.000,wake,30,p01
451,2019-11-23T05:40:30.000,wake,60,p01
452,2019-11-23T05:57:00.000,wake,90,p01
453,2019-11-23T06:01:30.000,wake,60,p01
454,2019-11-23T06:04:00.000,wake,30,p01
455,2019-11-23T06:06:30.000,wake,120,p01
456,2019-11-23T06:33:00.000,wake,30,p01
457,2019-11-23T06:40:00.000,wake,150,p01
458,2019-11-23T06:47:00.000,wake,60,p01
459,2019-11-24T00:45:30.000,wake,90,p01
460,2019-11-24T00:49:30.000,wake,30,p01
461,2019-11-24T01:06:00.000,wake,90,p01
462,2019-11-24T01:09:00.000,wake,60,p01
463,2019-11-24T01:13:00.000,wake,30,p01
464,2019-11-24T01:31:00.000,wake,90,p01
465,2019-11-24T01:54:00.000,wake,30,p01
466,2019-11-24T02:13:30.000,wake,30,p01
467,2019-11-24T02:24:00.000,wake,60,p01
468,2019-11-24T02:54:00.000,wake,30,p01
469,2019-11-24T02:56:00.000,wake,180,p01
470,2019-11-24T03:41:00.000,wake,30,p01
471,2019-11-24T03:53:30.000,wake,60,p01
472,2019-11-24T03:59:30.000,wake,30,p01
473,2019-11-24T04:05:30.000,wake,30,p01
474,2019-11-24T04:39:00.000,wake,30,p01
475,2019-11-24T04:45:30.000,wake,30,p01
476,2019-11-24T05:19:30.000,wake,60,p01
477,2019-11-24T05:22:30.000,wake,120,p01
478,2019-11-24T05:28:00.000,wake,60,p01
479,2019-11-24T05:33:00.000,wake,30,p01
480,2019-11-24T05:44:00.000,wake,60,p01
481,2019-11-24T05:49:00.000,wake,30,p01
482,2019-11-24T06:07:00.000,wake,30,p01
483,2019-11-24T06:19:00.000,wake,60,p01
484,2019-11-24T06:43:00.000,wake,30,p01
485,2019-11-24T07:07:30.000,wake,30,p01
486,2019-11-24T07:11:00.000,wake,60,p01
487,2019-11-24T07:58:00.000,wake,30,p01
488,2019-11-24T08:43:00.000,wake,120,p01
489,2019-11-25T00:33:30.000,wake,30,p01
490,2019-11-25T00:56:00.000,wake,30,p01
491,2019-11-25T01:08:00.000,wake,180,p01
492,2019-11-25T01:13:00.000,wake,60,p01
493,2019-11-25T01:19:00.000,wake,30,p01
494,2019-11-25T01:21:30.000,wake,30,p01
495,2019-11-25T01:24:30.000,wake,120,p01
496,2019-11-25T01:29:30.000,wake,30,p01
497,2019-11-25T01:32:00.000,wake,30,p01
498,2019-11-25T01:39:30.000,wake,60,p01
499,2019-11-25T01:42:30.000,wake,30,p01
500,2019-11-25T01:47:30.000,wake,30,p01
501,2019-11-25T01:55:30.000,wake,60,p01
502,2019-11-25T02:31:00.000,wake,30,p01
503,2019-11-25T02:39:30.000,wake,30,p01
504,2019-11-25T02:55:30.000,wake,30,p01
505,2019-11-25T03:10:30.000,wake,120,p01
506,2019-11-25T03:14:00.000,wake,30,p01
507,2019-11-25T03:47:00.000,wake,60,p01
508,2019-11-25T04:22:00.000,wake,30,p01
509,2019-11-25T04:27:00.000,wake,60,p01
510,2019-11-25T04:44:00.000,wake,30,p01
511,2019-11-25T05:17:00.000,wake,90,p01
512,2019-11-25T05:49:30.000,wake,60,p01
513,2019-11-25T05:59:00.000,wake,60,p01
514,2019-11-25T06:10:30.000,wake,30,p01
515,2019-11-25T06:25:00.000,wake,90,p01
516,2019-11-26T00:16:00.000,wake,120,p01
517,2019-11-26T00:38:00.000,wake,60,p01
518,2019-11-26T00:52:30.000,wake,60,p01
519,2019-11-26T01:04:30.000,wake,30,p01
520,2019-11-26T01:49:00.000,wake,60,p01
521,2019-11-26T01:53:00.000,wake,60,p01
522,2019-11-26T01:55:30.000,wake,150,p01
523,2019-11-26T02:01:30.000,wake,30,p01
524,2019-11-26T02:09:30.000,wake,60,p01
525,2019-11-26T02:20:30.000,wake,30,p01
526,2019-11-26T02:38:30.000,wake,60,p01
527,2019-11-26T02:42:00.000,wake,60,p01
528,2019-11-26T03:15:30.000,wake,90,p01
529,2019-11-26T03:25:30.000,wake,30,p01
530,2019-11-26T05:27:00.000,wake,30,p01
531,2019-11-26T05:31:30.000,wake,90,p01
532,2019-11-26T05:35:00.000,wake,60,p01
533,2019-11-26T05:44:00.000,wake,90,p01
534,2019-11-26T23:34:30.000,wake,120,p01
535,2019-11-26T23:39:00.000,wake,150,p01
536,2019-11-26T23:55:00.000,wake,30,p01
537,2019-11-27T01:22:00.000,wake,30,p01
538,2019-11-27T01:48:30.000,wake,30,p01
539,2019-11-27T01:53:00.000,wake,30,p01
540,2019-11-27T01:59:00.000,wake,90,p01
541,2019-11-27T02:09:00.000,wake,30,p01
542,2019-11-27T02:48:00.000,wake,60,p01
543,2019-11-27T03:18:30.000,wake,30,p01
544,2019-11-27T03:21:00.000,wake,30,p01
545,2019-11-27T03:23:00.000,wake,30,p01
546,2019-11-27T03:36:00.000,wake,30,p01
547,2019-11-27T04:16:30.000,wake,30,p01
548,2019-11-27T04:43:00.000,wake,30,p01
549,2019-11-27T04:46:30.000,wake,180,p01
550,2019-11-27T05:11:30.000,wake,90,p01
551,2019-11-27T05:15:00.000,wake,90,p01
552,2019-11-27T05:36:30.000,wake,60,p01
553,2019-11-27T05:42:30.000,wake,30,p01
554,2019-11-27T05:59:00.000,wake,90,p01
555,2019-11-27T06:10:00.000,wake,60,p01
556,2019-11-28T00:11:30.000,wake,30,p01
557,2019-11-28T00:29:00.000,wake,30,p01
